,predictions,labels,aux_labels,loss_0,grad_norm_0,feat_norm_0,loss_1,grad_norm_1,feat_norm_1,loss_2,grad_norm_2,feat_norm_2,loss_3,grad_norm_3,feat_norm_3,loss_4,grad_norm_4,feat_norm_4
2595,0,0,0,1.8542180061340332,25.565147,0.45500377,2.7829174995422363,28.223532,0.4017998,0.054414913058280945,1.6017722,0.38624156,0.029472315683960915,0.8744982,0.41190553,0.03644118830561638,1.0909305,0.34011087
2596,0,1,3,0.16535405814647675,4.5973372,0.374719,2.876587390899658,27.88561,0.46252888,0.05304364487528801,1.5714409,0.38568494,0.02680402621626854,0.8021946,0.42419314,0.03342743590474129,0.98168564,0.5207063
2597,1,0,0,1.8988425731658936,25.98485,0.4498442,0.05581226572394371,1.6496081,0.47237104,0.05465523898601532,1.5901139,0.43638033,0.03145506605505943,0.9292378,0.48021322,0.03184047341346741,0.9451262,0.55034184
2598,0,0,0,1.9110316038131714,25.753368,0.43077782,0.05652429163455963,1.6477132,0.42830068,0.051153119653463364,1.5052507,0.37358266,0.033383969217538834,0.9862133,0.4672179,0.033133748918771744,1.0032737,0.44274315
2599,0,0,0,0.15341539680957794,4.3048077,0.52557546,0.04979528486728668,1.4773165,0.5046607,2.9094014167785645,28.75176,0.3912431,0.030679985880851746,0.90935975,0.4626454,0.036615658551454544,1.0806189,0.4248137
2600,0,0,0,0.15195833146572113,4.2763224,0.45312795,2.8909757137298584,28.52974,0.45595127,0.054606251418590546,1.5809348,0.40840286,0.029086686670780182,0.8627225,0.4124506,3.172653913497925,28.74614,0.3975109
2601,0,0,0,0.1512453556060791,4.249831,0.4914943,0.04957851767539978,1.447246,0.5275694,0.05388506501913071,1.578258,0.48342788,3.535587787628174,29.62834,0.49361947,0.039437178522348404,1.156232,0.4433608
2602,0,0,0,0.16130240261554718,4.5029716,0.39158535,0.05490509793162346,1.5894185,0.39570996,0.0497654564678669,1.4644067,0.38975865,0.03045336902141571,0.9055303,0.33876896,0.03482481464743614,1.040161,0.37359613
2603,1,1,3,0.1548115313053131,4.3403077,0.43799877,2.9395744800567627,28.815865,0.473322,0.053540151566267014,1.5812044,0.3712601,0.02772265486419201,0.8270025,0.4713558,0.038669295608997345,1.1617935,0.43271068
2604,0,0,0,0.15536165237426758,4.3546686,0.4671489,0.0553416982293129,1.5998684,0.47175175,2.8215692043304443,28.451153,0.4056151,3.3548107147216797,29.027477,0.5368726,0.04040667787194252,1.2014334,0.45244384
2605,0,0,0,1.8806746006011963,25.7267,0.4891594,0.046485476195812225,1.3742427,0.4453904,0.051080625504255295,1.5111394,0.42403895,0.03406110033392906,0.981423,0.47938687,0.037314608693122864,1.0970186,0.44785503
2606,1,1,3,0.16193829476833344,4.489282,0.38273367,0.04729275032877922,1.3871958,0.44893634,2.8737072944641113,28.294416,0.40605247,3.655580520629883,29.492031,0.39234295,0.033704668283462524,1.009236,0.50409305
2607,0,0,0,0.1492135375738144,4.219098,0.41036564,0.049932170659303665,1.4730897,0.4244695,0.05409807711839676,1.5977776,0.46353602,0.028491338714957237,0.8380776,0.352029,0.03744528815150261,1.1116419,0.48692903
2608,0,0,0,0.17400304973125458,4.8181415,0.42477196,0.05472803860902786,1.6084205,0.45498937,3.009093999862671,28.608927,0.41786933,0.029086340218782425,0.85808957,0.38495487,0.034110065549612045,1.0238787,0.4566509
2609,1,0,0,0.15680266916751862,4.3278193,0.49468732,0.05141529068350792,1.5155454,0.4357071,0.04928397759795189,1.47953,0.47200882,0.030941341072320938,0.8960041,0.42107576,0.04156097024679184,1.2372572,0.4728964
2610,0,1,3,0.16628874838352203,4.6198583,0.5069043,0.05743066221475601,1.6786102,0.44293517,0.05775691196322441,1.689405,0.39749137,0.02932727336883545,0.8602853,0.3992489,0.04335475713014603,1.2645093,0.36431953
2611,0,1,3,0.16032910346984863,4.4847155,0.49950483,0.052074216306209564,1.5222856,0.39360577,0.04602404683828354,1.3775214,0.4214719,0.02739005535840988,0.8293872,0.4722063,0.04075454920530319,1.1950351,0.4769225
2612,0,0,0,1.8597080707550049,25.553764,0.43341064,0.05173943191766739,1.5313127,0.36499,0.05330871045589447,1.5476015,0.53064764,3.4897472858428955,29.645231,0.41869935,0.03620058298110962,1.0660443,0.41531888
2613,0,0,0,1.8553829193115234,25.570925,0.47183728,0.056851282715797424,1.6543828,0.43637168,0.05109874904155731,1.5174828,0.3845316,3.545555353164673,29.10634,0.44684467,3.0458714962005615,28.813976,0.42226297
2614,0,0,0,0.15726013481616974,4.437608,0.49500337,0.05621353164315224,1.6661319,0.4607967,0.05114360526204109,1.5149753,0.4708485,0.030774086713790894,0.90581965,0.4331568,0.037375930696725845,1.0940719,0.43759823
2615,0,0,0,1.900866985321045,25.775057,0.47033885,0.04454362019896507,1.3087609,0.43791714,0.054047368466854095,1.5906054,0.4013706,0.02739979885518551,0.8114009,0.5065448,0.03758629038929939,1.1148062,0.42573225
2616,0,0,0,0.1454802304506302,4.1482124,0.3747812,2.9702720642089844,28.738314,0.4721006,0.05216405913233757,1.5529516,0.41007712,0.02922956459224224,0.8739186,0.3498465,0.039256781339645386,1.1591396,0.44240624
2617,0,0,0,0.1556505411863327,4.3760157,0.41108346,0.05709507688879967,1.6731439,0.42244488,0.047384846955537796,1.3979164,0.47184277,0.03153211250901222,0.94125694,0.41816446,0.04087265208363533,1.1904197,0.44356072
2618,0,0,0,0.15415289998054504,4.3029723,0.42158702,2.9423255920410156,29.047445,0.40345806,2.835789680480957,28.116169,0.40201393,0.026165280491113663,0.7928803,0.45020646,3.120255708694458,29.014145,0.48056063
2619,0,0,0,0.1568867415189743,4.370069,0.4114775,0.04707419127225876,1.3906889,0.41995054,0.06425231695175171,1.8197826,0.4340093,3.4974565505981445,29.551334,0.49682355,3.1984341144561768,29.157232,0.6117437
2620,0,1,3,0.16348882019519806,4.5537977,0.4652061,2.9443166255950928,28.73557,0.4318112,2.9387013912200928,28.617264,0.3521555,3.6582658290863037,29.631702,0.48592833,0.037763770669698715,1.1166568,0.45158666
2621,0,1,3,0.1489473432302475,4.2294307,0.40471658,2.961010456085205,28.99431,0.43243438,2.856119155883789,28.682585,0.3695708,3.394031047821045,29.248251,0.44587612,0.0351996049284935,1.0545102,0.40845603
2622,0,0,0,0.15390539169311523,4.287585,0.48672354,0.05256634205579758,1.5382118,0.480007,2.878434181213379,28.360353,0.38777593,3.5034327507019043,29.294508,0.41198552,0.03764989227056503,1.1097399,0.4403357
2623,0,0,0,0.15392062067985535,4.285244,0.3896466,0.04826546087861061,1.4341308,0.44182575,0.05068613216280937,1.4835783,0.51003206,0.030211318284273148,0.8954376,0.48802078,3.2143986225128174,29.067726,0.49586117
2624,1,0,0,0.15237872302532196,4.277369,0.39314178,0.05688551813364029,1.6435442,0.39912874,0.05960243195295334,1.716226,0.51459783,0.03508301451802254,1.016584,0.433726,0.04209510236978531,1.2200047,0.44124472
2625,1,0,0,0.14133869111537933,4.026609,0.46516162,0.050038766115903854,1.4646437,0.48334938,3.09196138381958,28.978798,0.4961853,0.028585297986865044,0.8493152,0.41563255,0.03997313231229782,1.1626288,0.48193538
2626,0,0,0,0.15954045951366425,4.3953137,0.5415225,0.053836945444345474,1.5642998,0.51745266,0.05555586516857147,1.6120802,0.52730644,0.02834233082830906,0.8470083,0.47768265,0.03765666484832764,1.1154017,0.51349175
2627,0,1,3,0.14931806921958923,4.217809,0.44573322,0.04822660982608795,1.4302039,0.43327427,0.04820661619305611,1.4090049,0.4039481,0.02954639121890068,0.8841585,0.41683364,0.04355667158961296,1.2582572,0.39379525
2628,1,1,3,0.14021636545658112,3.9461777,0.5015023,2.9812073707580566,28.83357,0.45274222,2.8952574729919434,28.759249,0.47466987,0.027106888592243195,0.7999622,0.42368376,0.041540272533893585,1.2196041,0.49078542
2629,0,0,0,0.15887457132339478,4.4376254,0.43590215,2.9004151821136475,28.56681,0.43013296,2.9026873111724854,28.844858,0.37354898,0.027574576437473297,0.8217853,0.5120871,3.138197660446167,28.641954,0.44294518
2630,0,1,3,0.1549193561077118,4.3500957,0.5634162,0.05397779867053032,1.5625901,0.38928252,0.04962650313973427,1.4401352,0.44399434,0.03061501309275627,0.90368086,0.5393126,0.03662577271461487,1.09945,0.47188306
2631,1,0,0,0.14734260737895966,4.099472,0.42176962,0.05383502319455147,1.5812042,0.41196883,0.05202363058924675,1.536024,0.45154107,0.02811993658542633,0.8459371,0.4268119,3.319988965988159,28.874062,0.48457918
2632,0,0,1,0.16015960276126862,4.4272738,0.47988966,0.0490967221558094,1.4400744,0.4038895,2.898531198501587,27.936956,0.38670152,0.027429724112153053,0.8257729,0.5117521,0.04453735053539276,1.2953843,0.43686485
2633,0,0,0,1.8655372858047485,25.939533,0.5084751,0.04937577620148659,1.4462074,0.4634964,2.9104413986206055,28.9144,0.42460218,3.578831672668457,29.458374,0.650198,0.04127824306488037,1.2169923,0.4625256
2634,1,0,0,1.9329140186309814,26.168522,0.3573376,0.05281525477766991,1.5289335,0.4240193,0.056139715015888214,1.6210743,0.4805388,3.389101028442383,28.99414,0.4551185,0.035760149359703064,1.0620664,0.43626758
2635,0,0,0,0.15792129933834076,4.35258,0.35227925,2.8508734703063965,28.36095,0.5278317,0.06039290875196457,1.7538697,0.4682391,0.030147818848490715,0.8884882,0.35054117,0.03707076609134674,1.0985359,0.45439196
2636,0,0,0,1.9788086414337158,26.35441,0.45050848,0.04925299808382988,1.4715128,0.36843508,0.052375856786966324,1.5477235,0.45051855,0.033357683569192886,0.99156815,0.39635986,0.041712481528520584,1.2108095,0.41678244
2637,0,0,0,0.1604262888431549,4.3756948,0.38159764,2.996272325515747,28.651976,0.41034812,2.7524590492248535,28.2133,0.4661091,0.02655923366546631,0.78993577,0.40019915,3.2256643772125244,28.60016,0.4017268
2638,0,0,0,0.15009602904319763,4.258933,0.42584795,2.887314558029175,28.411474,0.4734326,2.7787022590637207,28.234587,0.4389547,0.025340063497424126,0.764361,0.42534187,0.03782954439520836,1.1139767,0.49691558
2639,0,0,0,0.15251679718494415,4.2902246,0.44382775,3.0401484966278076,28.67706,0.3923635,0.05461347848176956,1.5794924,0.37074247,0.03362882882356644,0.99806595,0.42857355,3.2110671997070312,29.368065,0.47120222
2640,1,1,3,0.1615070104598999,4.497455,0.47954226,0.049393702298402786,1.4612181,0.42546874,3.012369394302368,28.812197,0.4302677,0.02799231931567192,0.83431405,0.41513962,0.03926079347729683,1.1464593,0.37838382
2641,0,0,0,1.8805043697357178,25.552818,0.38189948,0.05347156152129173,1.5732669,0.45224655,0.04935920983552933,1.4532739,0.3770097,3.510511636734009,29.226646,0.4205869,0.039614446461200714,1.1593126,0.430094
2642,0,0,0,0.1585717648267746,4.338241,0.57668364,2.964987277984619,28.37431,0.47268224,2.989813804626465,28.678345,0.4324805,0.028319966048002243,0.83975625,0.460166,3.2452783584594727,28.819916,0.43844992
2643,1,0,0,0.1543867588043213,4.3059287,0.44642872,0.05006779357790947,1.4732407,0.4895297,0.057128068059682846,1.6591015,0.4867878,0.03137177228927612,0.9384115,0.44656274,0.034703921526670456,1.0371121,0.43868178
2644,0,0,0,1.8822522163391113,25.851381,0.49733204,3.0318355560302734,28.874796,0.46962076,0.055929504334926605,1.631887,0.4622296,0.029670685529708862,0.8757201,0.37480423,0.0366361141204834,1.1107136,0.3604219
2645,0,1,2,1.8852680921554565,25.712475,0.4572497,0.049286019057035446,1.4528588,0.51948446,0.054444264620542526,1.6052195,0.49317932,0.023399291560053825,0.7052724,0.3951076,3.1314969062805176,28.916527,0.35781714
2646,1,1,3,0.1525530219078064,4.2682357,0.49631968,2.9348878860473633,28.59436,0.35018677,2.874354839324951,28.449482,0.49826717,3.4559688568115234,29.531382,0.4481548,0.0374072827398777,1.1028432,0.46194825
2647,0,0,1,0.14799371361732483,4.205497,0.43915185,2.99644136428833,28.769197,0.42384708,0.050472505390644073,1.4667934,0.50169134,0.02854880504310131,0.85888386,0.40470856,3.2025742530822754,29.014942,0.44522676
2648,0,0,0,0.1523766666650772,4.2703714,0.47276706,0.050296809524297714,1.4778067,0.46772736,0.051363203674554825,1.5062586,0.41724235,0.02932935766875744,0.85478544,0.36448765,0.04005765542387962,1.1706786,0.5108242
2649,0,0,0,0.16495193541049957,4.5486526,0.4336194,0.055738531053066254,1.60985,0.46882552,0.047824058681726456,1.4271086,0.3982175,0.028053173795342445,0.82555586,0.45246065,0.03951453045010567,1.1591953,0.37831944
2650,0,0,0,0.1538906693458557,4.345564,0.49100888,0.05311294272542,1.5504844,0.40293467,0.05277522653341293,1.527528,0.4664535,3.36771297454834,29.25678,0.4690112,0.037431396543979645,1.1124233,0.3873922
2651,0,0,0,0.15995259582996368,4.4483786,0.45517945,0.04772813990712166,1.4196594,0.46037745,2.9391465187072754,28.549896,0.46577156,0.030297135934233665,0.9098497,0.4596508,3.1911675930023193,29.070883,0.488469
2652,0,0,0,0.15259456634521484,4.292923,0.40065354,0.04927115514874458,1.4417855,0.4442915,0.04930133745074272,1.4562696,0.38764936,0.03151155263185501,0.9325919,0.48926416,0.042407192289829254,1.2515271,0.41021907
2653,0,0,0,0.15266089141368866,4.2711763,0.4582466,0.049218498170375824,1.4683654,0.40238616,0.04928352311253548,1.4689592,0.41424015,3.3123364448547363,29.018164,0.41135356,0.036068473011255264,1.0727974,0.47583336
2654,1,0,0,0.1587325930595398,4.44819,0.3826396,0.05588430166244507,1.6156287,0.48229045,0.043047185987234116,1.2704622,0.39693636,0.029468726366758347,0.88157,0.39188302,0.03641233965754509,1.0825076,0.4582751
2655,0,0,0,0.1631108522415161,4.5834665,0.44791442,0.051763202995061874,1.5075854,0.47911665,2.9029221534729004,28.594265,0.49183813,0.026580940932035446,0.79795134,0.45933145,0.03788027912378311,1.1182611,0.37309647
2656,0,0,0,0.1470194160938263,4.1223617,0.48473823,0.05494064465165138,1.6324985,0.45801848,2.873552083969116,27.877682,0.51960164,3.4844679832458496,29.523485,0.42876714,0.0358511246740818,1.0617428,0.46636212
2657,0,0,0,0.16564127802848816,4.5666003,0.53470004,2.897179365158081,28.045675,0.5201194,2.86435604095459,28.939089,0.47385395,0.031072743237018585,0.91007733,0.38389498,0.040193822234869,1.1793542,0.4325183
2658,0,0,0,0.16114939749240875,4.488724,0.43960965,2.9131479263305664,28.270678,0.41092515,0.054464247077703476,1.6065997,0.43068075,3.4025156497955322,28.963207,0.45271337,0.039769116789102554,1.1761872,0.40281254
2659,0,0,1,0.15623049437999725,4.3814225,0.49787715,3.028306245803833,29.05178,0.3797595,0.0577993281185627,1.6750493,0.36015525,0.025854814797639847,0.762216,0.47616777,0.04696352779865265,1.3635547,0.48699343
2660,0,0,0,0.15656131505966187,4.3315372,0.5335427,0.05565689876675606,1.6223792,0.511919,0.048206161707639694,1.4140059,0.42548648,0.03046412393450737,0.8930844,0.4022798,0.0388726182281971,1.1570153,0.45047283
2661,0,0,0,0.15880124270915985,4.436541,0.46216774,0.0466972254216671,1.3958764,0.44326526,0.050735652446746826,1.4853493,0.4004779,0.02982516586780548,0.8903823,0.40367293,0.04449915513396263,1.3055282,0.39541587
2662,1,0,0,0.16100835800170898,4.5185885,0.41032073,0.05709800496697426,1.644449,0.3996709,0.05467149242758751,1.5862343,0.4355912,0.030395781621336937,0.9054721,0.40690076,0.04016026854515076,1.1604804,0.39961046
2663,0,0,0,1.8306474685668945,25.384012,0.4245519,0.049391888082027435,1.4453568,0.43191153,0.05167071521282196,1.522703,0.4792806,3.5364949703216553,29.339308,0.4179238,0.03553123027086258,1.0517657,0.39136264
2664,0,0,0,0.15688031911849976,4.4172277,0.43700534,0.05771302804350853,1.6563388,0.40967447,2.991184711456299,28.67933,0.37396604,3.401946783065796,28.903908,0.40229875,0.03984781727194786,1.1794659,0.43805832
2665,0,0,0,1.9355535507202148,25.815596,0.4090906,0.04371301457285881,1.3114069,0.41280025,0.051661208271980286,1.5067431,0.4666227,0.030443888157606125,0.9083411,0.49130416,0.036340147256851196,1.0751823,0.47514313
2666,0,0,1,1.8737252950668335,25.367176,0.43591744,0.050181176513433456,1.4992051,0.48112124,0.05606679618358612,1.6245427,0.4122719,0.026141822338104248,0.7724895,0.40243,3.2422080039978027,29.388199,0.39731097
2667,0,0,0,1.9035416841506958,25.761171,0.48368162,2.8712995052337646,28.631056,0.49760628,0.05986015498638153,1.7212,0.48011175,3.5358121395111084,29.518888,0.4080171,0.03919041529297829,1.1533412,0.47093248
2668,0,0,0,0.15051022171974182,4.2514873,0.48730475,0.05442766845226288,1.5868609,0.43598044,0.051692113280296326,1.5117608,0.4984788,0.0307641439139843,0.90965843,0.40771016,0.03312532976269722,0.9986041,0.422376
2669,0,0,0,1.8941259384155273,26.018291,0.45246983,0.0494680181145668,1.4672991,0.47716475,0.04918116331100464,1.4382972,0.46208584,0.028367940336465836,0.83912766,0.4268306,3.2313241958618164,29.275436,0.37433589
2670,1,0,0,0.153595969080925,4.3463697,0.44016257,0.057596784085035324,1.6520221,0.39813173,0.05167139694094658,1.5053743,0.35605854,0.028063490986824036,0.839497,0.38355756,3.086200475692749,28.839245,0.4952383
2671,1,0,0,0.1483870893716812,4.1758084,0.45000958,2.90084171295166,28.618134,0.4514009,0.05340884253382683,1.5710814,0.40141523,0.02946259267628193,0.8775117,0.50309265,3.322866201400757,28.87646,0.45437545
2672,0,0,0,0.1610518842935562,4.513491,0.45218354,0.050931885838508606,1.5000292,0.49712595,0.0530790276825428,1.5527135,0.44774002,0.032027292996644974,0.93533224,0.4635878,0.03837519511580467,1.1319577,0.38759866
2673,1,1,3,0.15668301284313202,4.347332,0.41362318,0.05603974312543869,1.6319716,0.42424303,0.058055490255355835,1.6829041,0.38451302,0.029017556458711624,0.861566,0.43075538,3.088209629058838,28.711222,0.414608
2674,0,1,3,0.14137233793735504,3.9832566,0.4381324,0.05098263919353485,1.499342,0.459964,2.871622085571289,28.574278,0.4112354,0.028124341741204262,0.8269771,0.5189073,3.12520170211792,28.326437,0.38417435
2675,0,0,0,0.15308517217636108,4.31761,0.51216817,0.04737336188554764,1.394872,0.4840442,0.049204882234334946,1.4583669,0.4291966,0.027473563328385353,0.8195331,0.3987618,0.03544873744249344,1.0467467,0.40292314
2676,0,0,0,1.888662576675415,25.75747,0.38935113,0.05309293046593666,1.5516121,0.48915994,0.05614647641777992,1.655194,0.5429913,0.030002644285559654,0.8968412,0.4566745,0.035336777567863464,1.0217724,0.4743486
2677,0,1,3,0.14609362185001373,4.1540427,0.45357966,2.913754940032959,28.617426,0.51326513,3.0149619579315186,28.957687,0.46218854,0.02613392472267151,0.78612703,0.36964774,0.03757055848836899,1.1047384,0.47948366
2678,1,0,0,0.1527176797389984,4.333402,0.41730905,0.05413985997438431,1.5861431,0.41450238,0.05657408386468887,1.6709986,0.4361493,0.029610738158226013,0.8807398,0.4753086,3.163945436477661,28.741394,0.40838432
2679,0,0,0,0.16300584375858307,4.5035777,0.44261432,0.05721442028880119,1.6771315,0.44636586,0.05719742178916931,1.661915,0.3696624,3.538020372390747,29.470568,0.42370206,3.1950936317443848,28.53362,0.47423166
2680,0,1,3,0.15339945256710052,4.3301888,0.4292276,2.9271349906921387,28.347176,0.4705824,0.05203438177704811,1.5134801,0.53485906,0.03800652548670769,1.0972025,0.3866847,0.045217227190732956,1.3218164,0.41837797
2681,0,1,3,0.1568351835012436,4.3518796,0.4288949,0.05063525214791298,1.4861648,0.4378185,0.05149330571293831,1.5204215,0.50268084,0.027154454961419106,0.8101398,0.46820045,0.03739866986870766,1.0904539,0.43952027
2682,0,0,0,1.8367282152175903,25.449642,0.40578613,0.05204286798834801,1.5364727,0.36649442,0.05616484582424164,1.6512098,0.40808666,3.5174307823181152,29.609335,0.48367822,0.03745723143219948,1.1258745,0.3384546
2683,0,0,0,0.16424521803855896,4.53873,0.4464131,0.05356105417013168,1.568377,0.44247717,0.050885096192359924,1.488536,0.5573181,0.0323517732322216,0.9524602,0.39137977,3.133894681930542,28.99233,0.42189705
2684,0,1,3,0.1688353270292282,4.645139,0.4140844,0.0505530871450901,1.4897805,0.40526128,0.04813152551651001,1.4291208,0.45534605,0.030410699546337128,0.90180033,0.47901863,0.041547250002622604,1.2328073,0.38429728
2685,0,0,0,1.8348867893218994,25.581104,0.47707635,3.0281989574432373,29.061989,0.37970877,0.0495469830930233,1.4736181,0.45283654,0.027118954807519913,0.818547,0.44704798,0.03963060304522514,1.167712,0.36331666
2686,1,1,3,0.15921317040920258,4.4863067,0.4307315,0.05132073536515236,1.5061754,0.4908656,2.852712869644165,28.240433,0.37866792,3.4258229732513428,29.057419,0.4577707,0.04044480249285698,1.1867543,0.5415039
2687,0,1,3,0.15219148993492126,4.289149,0.3765627,0.04650777950882912,1.3800505,0.49791315,0.052706919610500336,1.5363094,0.41707337,0.02786364033818245,0.8310694,0.42069685,3.2595720291137695,29.192682,0.39553735
2688,0,0,0,0.15330936014652252,4.236179,0.37935662,0.05015385150909424,1.478393,0.41060656,0.0532691553235054,1.5677172,0.44872397,0.02731570415198803,0.8164541,0.41494322,0.04081108421087265,1.1832529,0.35286495
2689,0,0,0,1.9071502685546875,25.881062,0.51926136,0.05161445215344429,1.5053589,0.3845226,0.055115751922130585,1.6128473,0.434012,3.469910144805908,29.043367,0.50605404,3.1063339710235596,28.498734,0.44991845
2690,0,0,0,1.9040759801864624,25.716898,0.39431906,2.9687037467956543,28.980265,0.42191276,0.052788566797971725,1.5461937,0.44786692,3.464923620223999,29.326443,0.4713137,0.03882204741239548,1.1569397,0.49488765
2691,1,0,0,0.1576654613018036,4.3889155,0.4555545,0.050200335681438446,1.4831395,0.46182594,0.05382745712995529,1.5909871,0.33608186,0.029923047870397568,0.88747674,0.4975531,0.03563936799764633,1.0522765,0.39439628
2692,0,1,3,0.14803895354270935,4.2166433,0.56630254,0.05023377761244774,1.4711045,0.4459203,0.04870383068919182,1.4567015,0.44871277,0.0260738804936409,0.78154683,0.383664,0.037616826593875885,1.120975,0.4510339
2693,0,0,0,1.8751341104507446,25.540989,0.3925282,2.930969715118408,28.77717,0.46498215,2.8672995567321777,28.483809,0.45730978,0.03103506937623024,0.919834,0.4808679,3.2729763984680176,28.911604,0.43243387
2694,0,0,0,0.15309999883174896,4.3296695,0.4536155,0.05126796290278435,1.5004485,0.47347462,0.053705111145973206,1.5728675,0.4416236,0.02691972814500332,0.8058998,0.46279538,0.035897474735975266,1.0592195,0.44699627
2695,0,0,0,0.15147282183170319,4.2664714,0.41850644,0.05334454029798508,1.5772061,0.4646656,0.051019228994846344,1.5008544,0.412243,0.0280236154794693,0.8420247,0.4102983,0.036711499094963074,1.0990543,0.39001024
2696,0,0,0,0.152308389544487,4.3188167,0.4141811,2.8848140239715576,27.896143,0.4422341,0.05408158898353577,1.6086136,0.5079121,0.03155290335416794,0.9366529,0.38891438,0.041428424417972565,1.2211998,0.35226163
2697,1,0,0,0.15022273361682892,4.221017,0.46761262,0.05173841118812561,1.5172561,0.40133613,0.05210601165890694,1.5350889,0.50970733,0.026964984834194183,0.79619235,0.4441141,0.033321477472782135,0.9969343,0.4028598
2698,0,1,2,0.1517646759748459,4.2925954,0.3972478,0.054323576390743256,1.585726,0.43106067,0.054569680243730545,1.5970714,0.51409435,0.028276510536670685,0.8494027,0.40488997,0.035796839743852615,1.0592045,0.39792556
2699,1,1,3,0.16357648372650146,4.5633845,0.48813528,0.05718030780553818,1.6552056,0.44779116,0.05039916932582855,1.4901527,0.43113965,0.03141994774341583,0.9375658,0.40938938,0.04298769310116768,1.2540492,0.42715076
2700,0,0,0,0.17058277130126953,4.7281556,0.46396416,2.867521286010742,28.1013,0.3954389,0.05166234076023102,1.5200715,0.40812242,0.02629231847822666,0.7844167,0.43551898,0.035209156572818756,1.0570849,0.3790838
2701,1,0,0,0.1479087918996811,4.154274,0.41900846,2.911513566970825,28.838362,0.3599301,0.05570605769753456,1.6257031,0.45807758,0.03002624399960041,0.88787967,0.46865982,0.0332668237388134,0.9840058,0.5401274
2702,0,0,0,0.1474142074584961,4.0650196,0.58030486,0.056043464690446854,1.646404,0.4429023,0.058302029967308044,1.7016181,0.42368436,0.03088771179318428,0.9229758,0.49661183,3.1144442558288574,28.10855,0.40007967
2703,0,0,0,0.1555623859167099,4.358093,0.36700523,0.04661940410733223,1.3881981,0.45555753,2.9248366355895996,28.591583,0.4563649,3.548603057861328,29.364157,0.43099725,0.037083860486745834,1.0870473,0.48477644
2704,0,0,0,0.15297673642635345,4.370651,0.3987642,3.015866279602051,28.71484,0.41344565,0.048581309616565704,1.441601,0.38647532,0.029152454808354378,0.8667444,0.45813334,0.03786535561084747,1.1144922,0.46263894
2705,0,0,0,0.14925378561019897,4.2035937,0.44520485,0.056775711476802826,1.6573036,0.43691242,0.051306694746017456,1.4903506,0.49512076,0.026958022266626358,0.8077161,0.37772664,0.03877881541848183,1.1640961,0.41232035
2706,0,0,0,1.8800909519195557,25.564772,0.39771438,2.8167781829833984,27.933489,0.50414264,0.050880566239356995,1.4925147,0.44797024,0.02854556031525135,0.84199214,0.40378967,0.04589402675628662,1.339321,0.46097058
2707,0,0,0,0.145393967628479,4.1291957,0.3926494,0.054147426038980484,1.5845997,0.47583485,0.056877635419368744,1.6682923,0.41756764,0.028113214299082756,0.837014,0.48689982,0.03557552024722099,1.0576708,0.5078448
2708,0,0,0,0.15852120518684387,4.378323,0.48649502,2.9253153800964355,28.805037,0.48503178,0.05922095105051994,1.7275813,0.43050975,0.027817150577902794,0.8292319,0.41365093,0.03591196611523628,1.068306,0.3579557
2709,0,1,3,1.9023665189743042,25.687313,0.452695,0.05728781968355179,1.6511656,0.41106942,0.056038953363895416,1.6271026,0.45608747,0.027173250913619995,0.8187594,0.48247457,3.080812692642212,28.488995,0.45678315
2710,1,1,3,1.8716107606887817,25.008099,0.4387679,0.04877944663167,1.4563148,0.43423957,2.8292648792266846,28.440578,0.3884548,0.02901778742671013,0.8477089,0.40347648,0.03373498097062111,1.0052061,0.47140718
2711,0,1,3,0.15502747893333435,4.357088,0.42398053,2.9934165477752686,28.933958,0.4622144,0.0536038801074028,1.5889921,0.48095793,0.02613857015967369,0.79104763,0.5236719,0.03596337139606476,1.0668788,0.41157895
2712,1,0,0,0.14372950792312622,4.100745,0.35935944,2.85654616355896,28.721453,0.3863974,0.05214935168623924,1.5433155,0.4226091,3.510868549346924,29.46391,0.41805866,0.0373339019715786,1.1004083,0.541372
2713,0,0,0,1.84202241897583,25.45706,0.4598137,0.052512504160404205,1.5380332,0.44684982,0.049824658781290054,1.4837508,0.38478792,0.030515115708112717,0.9058774,0.46991664,0.04018408805131912,1.1804091,0.4069804
2714,0,0,0,0.15244105458259583,4.314014,0.41753906,0.04980016127228737,1.448193,0.4345457,2.9154436588287354,28.810516,0.5307684,0.033388812094926834,0.983905,0.5023341,0.03777846693992615,1.11749,0.4636138
2715,0,0,0,0.14443302154541016,4.134139,0.39992863,0.05181334540247917,1.5346663,0.40802386,0.050678424537181854,1.4733752,0.4494909,0.026605898514389992,0.8006014,0.46262023,0.03854554146528244,1.1518408,0.5181389
2716,1,1,2,1.8702770471572876,25.699238,0.4307394,0.05462465062737465,1.5740469,0.4356969,0.053610995411872864,1.5775416,0.34961987,0.030134864151477814,0.8806097,0.47571164,0.035544805228710175,1.0588139,0.38843042
2717,1,0,0,1.8971445560455322,25.639896,0.37159154,0.05124259367585182,1.5250205,0.4299695,2.9332096576690674,28.565416,0.4564883,0.03215347230434418,0.95152885,0.4830051,3.1879122257232666,28.55648,0.46482635
2718,1,1,3,0.153764545917511,4.310324,0.45006976,0.053502410650253296,1.5583074,0.42607427,0.05037083104252815,1.4931068,0.4973657,0.026847895234823227,0.8055819,0.4556951,3.164036512374878,28.92583,0.54146963
