,labels,predictions,aux_labels,feat_norm
1933,0,0,0,0.40943104
1934,0,0,0,0.5593715
1935,1,1,3,0.50356424
1936,0,0,0,0.42873552
1937,0,0,0,0.40598252
1938,1,1,3,0.4139703
1939,0,0,0,0.43472034
1940,0,0,0,0.46926343
1941,0,0,0,0.43559217
1942,1,1,3,0.42466775
1943,0,0,0,0.5555863
1944,0,0,0,0.507274
1945,0,0,0,0.42553526
1946,0,0,0,0.4662313
1947,0,0,0,0.38063753
1948,0,0,0,0.39264703
1949,0,0,0,0.48323518
1950,0,0,0,0.43322742
1951,0,0,0,0.39104867
1952,0,0,0,0.46825296
1953,1,1,3,0.40280712
1954,0,0,0,0.4344086
1955,0,0,0,0.48524642
1956,0,0,0,0.34889668
1957,0,0,0,0.32063714
1958,0,0,0,0.5010363
1959,0,0,0,0.57231474
1960,1,1,3,0.4917007
1961,0,0,0,0.421824
1962,1,1,3,0.42007634
1963,0,0,0,0.47066215
1964,0,0,0,0.47937176
1965,1,1,3,0.37590262
1966,0,0,0,0.3850107
1967,1,1,2,0.46410578
1968,0,0,0,0.4259855
1969,0,0,0,0.41641784
1970,0,0,1,0.42641556
1971,0,0,0,0.40186232
1972,1,1,3,0.43883836
1973,0,0,0,0.4298084
1974,0,0,0,0.4937759
1975,0,0,0,0.4321745
1976,0,0,1,0.4015196
1977,0,0,0,0.45641804
1978,1,1,3,0.36399218
1979,1,1,3,0.47461024
1980,0,0,0,0.46489272
1981,0,0,0,0.41005027
1982,1,1,3,0.5642112
1983,1,1,3,0.4671566
1984,0,0,0,0.4361521
1985,1,1,3,0.56144214
1986,0,0,0,0.436323
1987,1,1,3,0.6088869
1988,0,0,0,0.49391097
1989,0,0,0,0.43320787
1990,0,0,0,0.44211954
1991,0,0,0,0.41921628
1992,1,1,3,0.4775577
1993,0,0,0,0.40895548
1994,0,0,0,0.44385785
1995,0,0,0,0.43132263
1996,1,1,3,0.40188894
1997,0,0,0,0.4544019
1998,0,0,0,0.40746802
1999,1,1,3,0.475832
2000,0,0,0,0.44689482
2001,0,0,0,0.42287952
2002,0,0,0,0.44792625
2003,0,0,0,0.3424341
2004,0,0,0,0.41376665
2005,0,0,0,0.41330925
2006,0,0,0,0.43623412
2007,1,1,3,0.38459438
2008,0,0,0,0.5164771
2009,0,0,0,0.44764364
2010,0,0,0,0.46506456
2011,1,1,3,0.50108516
2012,0,0,0,0.45070863
2013,0,0,0,0.36617166
2014,1,1,3,0.38259026
2015,0,0,0,0.4514588
2016,0,0,0,0.4478782
2017,0,0,0,0.44436574
2018,1,1,3,0.4599988
2019,1,1,3,0.41855305
2020,0,0,0,0.42385054
2021,0,0,0,0.33680826
2022,0,0,0,0.37120062
2023,1,1,3,0.49449295
2024,0,0,0,0.47665438
2025,0,0,0,0.47456923
2026,0,0,0,0.4854771
2027,0,0,0,0.5004604
2028,0,0,0,0.46965462
2029,0,0,0,0.38022506
2030,0,0,0,0.47227067
2031,0,0,0,0.3481814
2032,1,1,3,0.5089626
2033,1,1,2,0.41609976
2034,1,1,3,0.399346
2035,0,0,0,0.40192142
2036,0,0,1,0.4961876
2037,0,0,0,0.5261022
2038,0,0,0,0.4829595
2039,0,0,1,0.4873973
2040,0,0,0,0.35531992
2041,1,1,3,0.40694413
2042,0,0,0,0.4536372
2043,0,0,1,0.4415589
2044,1,1,3,0.46554846
2045,1,1,3,0.34585398
2046,0,0,0,0.44387084
2047,0,0,0,0.5318786
2048,0,0,0,0.45411327
2049,0,0,0,0.48091647
2050,0,0,0,0.41196793
2051,1,1,3,0.48322526
2052,0,0,0,0.4944461
2053,1,1,3,0.39128983
2054,1,1,3,0.51013786
2055,0,0,0,0.4374234
2056,1,1,3,0.41368052
2057,1,1,3,0.4542116
2058,1,1,3,0.4089303
2059,1,1,2,0.43786696
2060,0,0,0,0.45977646
2061,0,0,0,0.34624106
2062,1,1,3,0.33368614
2063,0,0,0,0.35235244
2064,1,1,3,0.47030044
2065,0,0,0,0.59645224
2066,0,0,0,0.38235417
2067,1,1,3,0.43546468
2068,1,1,3,0.44588822
2069,0,0,0,0.54487735
2070,0,0,0,0.39722356
2071,0,0,0,0.4235623
2072,0,0,0,0.44916242
2073,0,0,0,0.4139176
2074,0,0,0,0.46067265
2075,0,0,0,0.421497
2076,0,0,0,0.39338362
2077,0,0,0,0.35543916
2078,0,0,0,0.4167009
2079,0,0,0,0.35337406
2080,0,0,0,0.44894695
2081,0,0,0,0.37472293
2082,1,1,3,0.42066616
2083,0,0,0,0.4391681
2084,0,0,0,0.46703494
2085,0,0,0,0.4089812
2086,1,1,3,0.41699874
2087,0,0,0,0.40592697
2088,0,0,0,0.50190806
2089,0,0,0,0.4860615
2090,0,0,0,0.49260193
2091,1,1,3,0.41879302
2092,0,0,0,0.43834865
2093,0,0,0,0.5717142
2094,0,0,0,0.43041536
2095,0,0,0,0.44563478
2096,0,0,0,0.44158453
2097,1,1,3,0.34493697
2098,1,1,3,0.5293828
2099,0,0,0,0.45652014
2100,0,0,0,0.37865224
2101,0,0,0,0.5743234
2102,0,0,0,0.40116364
2103,1,1,3,0.38941422
2104,0,0,0,0.47938508
2105,0,0,0,0.4333548
2106,0,0,0,0.5062599
2107,0,0,0,0.42116114
2108,0,0,0,0.49390867
2109,1,1,3,0.46800917
2110,1,1,3,0.47920305
2111,1,1,3,0.47957087
2112,0,0,0,0.3964341
2113,0,0,0,0.3651842
2114,1,1,3,0.46297935
2115,0,0,0,0.52425635
2116,0,0,0,0.40917677
2117,0,0,0,0.4106186
2118,1,1,3,0.46166542
2119,0,0,0,0.3362385
2120,0,0,0,0.37722072
2121,1,1,3,0.5098837
2122,0,0,0,0.38890532
2123,0,0,0,0.43446064
2124,0,0,0,0.5822656
2125,0,0,0,0.44197345
2126,0,0,0,0.31742203
2127,0,0,0,0.4423393
2128,0,0,0,0.41592962
2129,0,0,0,0.5163088
2130,0,0,0,0.41023043
2131,0,0,0,0.38558048
2132,0,0,0,0.3580051
2133,1,1,3,0.3733498
2134,0,0,0,0.4987972
2135,0,0,0,0.34937423
2136,0,0,0,0.3784616
2137,1,1,2,0.5318647
2138,0,0,0,0.51756805
2139,0,0,0,0.4929902
2140,1,1,3,0.41328335
2141,0,0,0,0.46485937
2142,0,0,0,0.507866
2143,0,0,1,0.42410854
2144,0,0,0,0.4212792
2145,0,0,0,0.3818145
2146,0,0,0,0.4241468
2147,1,1,3,0.36054096
2148,0,0,0,0.46655154
2149,0,0,0,0.4114345
2150,1,1,3,0.4600369
2151,0,0,0,0.41459605
2152,0,0,0,0.4172909
2153,1,1,3,0.40610728
2154,0,0,0,0.4513339
2155,0,0,0,0.40891054
2156,0,0,0,0.48193216
2157,0,0,0,0.4434351
2158,0,0,0,0.38226628
2159,0,0,0,0.35522062
2160,1,1,3,0.40778092
2161,0,0,0,0.5292201
2162,1,1,3,0.4097234
2163,1,1,3,0.5196744
2164,0,0,0,0.48145851
2165,0,0,0,0.42852378
2166,0,0,0,0.46574926
2167,0,0,0,0.37747088
2168,0,0,0,0.41937262
2169,1,1,3,0.39378235
2170,0,0,0,0.4492514
2171,0,0,0,0.511487
2172,0,0,0,0.49389932
2173,0,0,1,0.38288078
2174,0,0,0,0.46642458
2175,0,0,0,0.36408943
2176,0,0,0,0.39560407
2177,0,0,0,0.41253543
2178,0,0,0,0.34623462
2179,0,0,0,0.4796134
2180,0,0,0,0.5219383
2181,0,0,0,0.43669856
2182,0,0,1,0.4712035
2183,0,0,0,0.5145084
2184,0,0,0,0.38157064
2185,0,0,1,0.5001214
2186,0,0,0,0.41764027
2187,0,0,0,0.3407436
2188,1,1,3,0.43257254
2189,1,1,3,0.5354548
2190,0,0,0,0.4397722
2191,1,1,3,0.43127304
2192,1,1,3,0.4937879
2193,0,0,0,0.5608856
2194,0,0,0,0.4556317
2195,0,0,1,0.48527408
2196,0,0,0,0.4904485
2197,0,0,0,0.46950522
2198,0,0,1,0.42871827
2199,0,0,0,0.4795063
2200,1,1,3,0.42594242
2201,0,0,0,0.5631013
2202,0,0,0,0.4678656
2203,1,1,3,0.46222943
2204,0,0,0,0.3444677
2205,0,0,0,0.4360256
2206,1,1,3,0.4649462
2207,1,1,3,0.44418025
2208,1,1,3,0.32712346
2209,1,1,3,0.47819552
2210,0,0,0,0.43007657
2211,0,0,0,0.444414
2212,0,0,0,0.48028982
2213,0,0,0,0.42072654
2214,0,0,0,0.30424666
2215,0,0,0,0.54182565
2216,0,0,0,0.52958494
2217,0,0,0,0.45825744
2218,1,1,3,0.5479654
2219,0,0,0,0.521247
2220,0,0,0,0.44211286
2221,0,0,0,0.47179216
2222,0,0,0,0.43490434
2223,0,0,0,0.4421875
2224,0,0,0,0.40408832
2225,0,0,0,0.5130414
2226,0,0,1,0.44453967
2227,0,0,0,0.42400253
2228,0,0,0,0.5109722
2229,0,0,1,0.39382112
2230,1,1,3,0.3594535
2231,0,0,0,0.44025552
2232,0,0,0,0.4408938
2233,0,0,0,0.46105132
2234,0,0,0,0.49045908
2235,1,1,2,0.34608445
2236,0,0,0,0.538594
2237,0,0,0,0.47771782
2238,0,0,0,0.5307491
2239,0,0,0,0.43251973
2240,0,0,0,0.40286416
2241,0,0,0,0.3710512
2242,0,0,0,0.35694587
2243,0,0,0,0.33558053
2244,1,1,3,0.464854
2245,1,1,3,0.43169403
2246,0,0,0,0.4491918
2247,0,0,0,0.4454446
2248,1,1,3,0.45392478
2249,0,0,0,0.44081566
2250,0,0,0,0.46450436
2251,0,0,0,0.43469414
2252,0,0,0,0.36450613
2253,0,0,0,0.44808164
2254,0,0,0,0.37082478
2255,1,1,3,0.4461258
2256,0,0,0,0.3972987
2257,0,0,0,0.4081981
2258,0,0,0,0.574683
2259,0,0,0,0.48770124
2260,0,0,0,0.44300035
2261,0,0,0,0.4211769
2262,0,0,0,0.4067601
2263,0,0,0,0.41834092
2264,0,0,0,0.39551386
2265,0,0,1,0.478792
2266,0,0,0,0.4926285
2267,0,0,0,0.4022504
2268,0,0,0,0.40157673
2269,1,1,3,0.35471636
2270,0,0,0,0.4680339
2271,0,0,0,0.47950324
2272,0,0,0,0.44015005
2273,0,0,0,0.48440036
2274,0,0,0,0.40607738
2275,1,1,3,0.42628753
2276,1,1,3,0.39765346
2277,0,0,0,0.448165
2278,0,0,0,0.44476894
2279,1,1,3,0.45316932
2280,0,0,0,0.40561086
2281,1,1,3,0.33930275
2282,0,0,0,0.40954858
2283,1,1,2,0.4636138
2284,1,1,3,0.438343
2285,0,0,0,0.48807287
2286,0,0,0,0.3992051
2287,0,0,0,0.444523
2288,0,0,0,0.46101484
2289,0,0,0,0.4472248
2290,1,1,3,0.4960379
2291,0,0,0,0.43671563
2292,0,0,0,0.38986826
2293,0,0,0,0.38836476
2294,0,0,0,0.49040008
2295,0,0,0,0.43276983
2296,0,0,0,0.44312122
2297,1,1,3,0.44022042
2298,0,0,0,0.51332706
2299,0,0,0,0.3739311
2300,1,1,3,0.39190423
2301,0,0,0,0.46469182
2302,0,0,0,0.5141964
2303,0,0,0,0.42256477
2304,0,0,0,0.44811997
2305,0,0,0,0.49346372
2306,0,0,0,0.40359837
2307,1,1,2,0.35846138
2308,0,0,0,0.45376006
2309,0,0,0,0.4426272
2310,0,0,0,0.41635638
2311,0,0,0,0.44371504
2312,1,1,3,0.39182615
2313,0,0,0,0.4406548
2314,0,0,0,0.44019723
2315,0,0,0,0.5248686
2316,0,0,0,0.5439658
2317,0,0,0,0.48269147
2318,0,0,0,0.43616033
2319,0,0,0,0.4049207
2320,1,1,3,0.44598567
2321,0,0,1,0.42888242
2322,0,0,1,0.41424263
2323,0,0,0,0.40195805
2324,0,0,0,0.40205985
2325,1,1,3,0.5329077
2326,0,0,0,0.51979107
2327,0,0,0,0.46287793
2328,1,1,3,0.33330944
2329,0,0,0,0.4619407
2330,0,0,0,0.49309707
2331,0,0,0,0.41169527
2332,1,1,3,0.4567423
2333,1,1,3,0.45230854
2334,1,1,3,0.3865252
2335,0,0,0,0.4570893
2336,0,0,0,0.37708384
2337,0,0,0,0.58792716
2338,0,0,0,0.34349453
2339,0,0,0,0.46652293
2340,0,0,0,0.38526815
2341,0,0,1,0.36429736
2342,0,0,0,0.3816983
2343,1,1,3,0.4735545
2344,1,1,3,0.42390704
2345,0,0,0,0.37636244
2346,0,0,0,0.44714928
2347,0,0,0,0.4482376
2348,0,0,1,0.39949065
2349,0,0,0,0.3411191
2350,0,0,0,0.42910182
2351,0,0,0,0.43028527
2352,0,0,0,0.3841061
2353,0,0,0,0.40569562
2354,0,0,0,0.42442968
2355,1,1,3,0.42231122
2356,1,1,2,0.39116964
2357,0,0,0,0.45563218
2358,0,0,0,0.37042534
2359,0,0,0,0.3608421
2360,0,0,0,0.42982352
2361,1,1,2,0.47892123
2362,0,0,0,0.45170504
2363,1,1,3,0.47074556
2364,0,0,0,0.47487837
2365,0,0,0,0.5264107
2366,0,0,0,0.525035
2367,0,0,0,0.41966644
2368,0,0,0,0.34044975
2369,0,0,0,0.43889192
2370,0,0,0,0.40413916
2371,0,0,0,0.36640546
2372,0,0,0,0.46787655
2373,0,0,0,0.53766024
2374,0,0,0,0.3547364
2375,0,0,0,0.4892973
2376,0,0,1,0.398201
2377,0,0,0,0.45039788
2378,0,0,0,0.4642684
2379,1,1,3,0.592938
2380,1,1,3,0.39356485
2381,0,0,0,0.3742458
2382,1,1,3,0.40112156
2383,1,1,3,0.5209546
2384,1,1,3,0.45384803
2385,0,0,0,0.4491654
2386,1,1,3,0.43808514
2387,1,1,3,0.41325933
2388,1,1,3,0.424789
2389,0,0,0,0.478204
2390,0,0,1,0.4963457
2391,0,0,0,0.5809422
2392,0,0,0,0.40064055
2393,0,0,0,0.45583594
2394,0,0,0,0.4488719
2395,0,0,0,0.43411654
2396,1,1,3,0.42503232
2397,0,0,0,0.4165883
2398,0,0,0,0.53438556
2399,0,0,0,0.45123482
2400,0,0,0,0.37890166
2401,0,0,0,0.37850347
2402,0,0,0,0.411098
2403,0,0,0,0.5760038
2404,1,1,3,0.4216864
2405,0,0,0,0.50657916
2406,1,1,3,0.47775903
2407,1,1,3,0.40075588
2408,0,0,0,0.40174228
2409,0,0,0,0.62879384
2410,1,1,3,0.41525686
2411,0,0,0,0.41621298
2412,1,1,3,0.626987
2413,0,0,0,0.38742098
2414,0,0,0,0.41910332
2415,0,0,0,0.41943038
2416,0,0,0,0.42294452
2417,1,1,3,0.45720237
2418,0,0,0,0.33316195
2419,1,1,3,0.45056129
2420,0,0,0,0.45722324
2421,1,1,3,0.39126587
2422,1,1,3,0.41013753
2423,0,0,0,0.4455694
2424,0,0,0,0.5056902
2425,1,1,3,0.41505107
2426,0,0,0,0.42513895
2427,0,0,0,0.38266236
2428,0,0,1,0.3430521
2429,0,0,0,0.4022777
2430,0,0,0,0.3210125
2431,0,0,0,0.42289656
2432,0,0,0,0.37867266
2433,0,0,0,0.40103206
2434,0,0,0,0.46381772
2435,0,0,0,0.45793575
2436,1,1,3,0.455202
2437,0,0,0,0.42269754
2438,0,0,1,0.44845492
2439,0,0,0,0.45443004
2440,0,0,1,0.526941
2441,1,1,3,0.4639126
2442,0,0,0,0.4804245
2443,0,0,0,0.3794527
2444,0,0,0,0.34968883
2445,1,1,3,0.47386944
2446,0,0,0,0.36911827
2447,0,0,0,0.42835903
2448,0,0,0,0.44426227
2449,0,0,0,0.38841936
2450,1,1,3,0.47600028
2451,0,0,0,0.37202755
2452,0,0,0,0.44098628
2453,0,0,0,0.45919332
2454,0,0,0,0.40644163
2455,0,0,0,0.6348498
2456,0,0,0,0.4932277
2457,0,0,0,0.44658488
2458,0,0,0,0.44025096
2459,0,0,0,0.40394098
2460,0,0,0,0.42284003
2461,0,0,0,0.47072518
2462,1,1,3,0.39407724
2463,1,1,3,0.47790468
2464,0,0,0,0.5159396
2465,1,1,3,0.45420295
2466,0,0,0,0.46455145
2467,0,0,0,0.4866233
2468,0,0,0,0.4655983
2469,0,0,1,0.5069295
2470,0,0,0,0.51912165
2471,1,1,3,0.3537562
2472,1,1,3,0.41778815
2473,0,0,0,0.54673344
2474,0,0,0,0.41131437
2475,0,0,0,0.447878
2476,0,0,0,0.48661748
2477,0,0,0,0.4684037
2478,0,0,0,0.3510984
2479,0,0,1,0.41962412
2480,0,0,0,0.41804904
2481,0,0,0,0.3995999
2482,1,1,3,0.3928014
2483,1,1,3,0.42589605
2484,0,0,0,0.47792557
2485,0,0,0,0.39089546
2486,0,0,0,0.46556026
2487,0,0,0,0.36166883
2488,0,0,0,0.47607148
2489,0,0,0,0.48017967
2490,0,0,1,0.43933058
2491,0,0,0,0.42862463
2492,0,0,0,0.4004769
2493,0,0,0,0.45426732
2494,1,1,3,0.39302552
2495,0,0,0,0.37924635
2496,1,1,3,0.3937604
2497,1,1,3,0.49931815
2498,0,0,0,0.34188315
2499,1,1,3,0.5361408
2500,0,0,0,0.38132152
2501,0,0,0,0.4471987
2502,0,0,0,0.4231218
2503,0,0,0,0.32694623
2504,0,0,0,0.45542523
2505,1,1,3,0.46042687
2506,0,0,1,0.43730807
2507,1,1,3,0.5016758
2508,0,0,0,0.4143344
2509,0,0,0,0.48001114
2510,0,0,0,0.44986135
2511,1,1,3,0.41809195
2512,1,1,3,0.45373702
2513,0,0,0,0.37155405
2514,0,0,0,0.47731656
2515,0,0,0,0.4443429
2516,0,0,1,0.42785102
2517,0,0,0,0.46273094
2518,0,0,0,0.4946326
2519,0,0,1,0.42023438
2520,1,1,3,0.4138098
2521,0,0,0,0.44979718
2522,0,0,0,0.4892968
2523,0,0,0,0.4748092
2524,0,0,0,0.43817496
2525,1,1,3,0.5206095
2526,1,1,3,0.43774855
2527,0,0,0,0.43678677
2528,0,0,0,0.5236018
2529,0,0,0,0.40497762
2530,1,1,3,0.44569618
2531,0,0,0,0.43855536
2532,0,0,0,0.4301132
2533,0,0,1,0.4440739
2534,1,1,3,0.43316603
2535,1,1,3,0.5328765
2536,0,0,0,0.3694111
2537,0,0,0,0.42631027
2538,0,0,0,0.42944413
2539,0,0,0,0.45810074
2540,0,0,0,0.387851
2541,1,1,2,0.49474862
2542,0,0,0,0.41860437
2543,1,1,3,0.3543886
2544,0,0,0,0.46711487
2545,0,0,0,0.36140478
2546,0,0,0,0.4284355
2547,0,0,0,0.37176204
2548,1,1,3,0.46530354
2549,0,0,0,0.4330431
2550,1,1,3,0.50939953
2551,0,0,0,0.46118268
2552,1,1,3,0.3975001
2553,1,1,3,0.41950506
2554,0,0,0,0.42345288
2555,0,0,0,0.3841079
2556,1,1,3,0.42647213
2557,0,0,0,0.44428962
2558,1,1,3,0.43336225
2559,1,1,3,0.35128644
2560,0,0,0,0.46514633
2561,0,0,0,0.4047258
2562,0,0,0,0.37951756
2563,0,0,0,0.39345604
2564,0,0,0,0.37234378
2565,0,0,0,0.38063824
2566,0,0,0,0.46128783
2567,0,0,0,0.3623845
2568,0,0,0,0.46974006
2569,0,0,0,0.48983735
2570,0,0,0,0.41442382
2571,0,0,1,0.40436926
2572,0,0,0,0.4735335
2573,0,0,0,0.4853816
2574,1,1,3,0.4837132
2575,0,0,0,0.3806307
2576,0,0,0,0.5858213
2577,0,0,0,0.36291492
2578,0,0,0,0.4913264
2579,0,0,0,0.48084894
2580,0,0,0,0.35710582
2581,1,1,3,0.44309956
2582,0,0,0,0.51579064
2583,1,1,3,0.43082342
2584,0,0,0,0.37066108
2585,0,0,0,0.46650338
2586,0,0,0,0.448736
2587,0,0,0,0.35188812
2588,0,0,0,0.45873725
2589,1,1,3,0.3945042
2590,0,0,0,0.39317644
2591,0,0,0,0.40428722
2592,0,0,0,0.44455826
2593,0,0,0,0.41105834
2594,0,0,0,0.38575634
2595,0,0,0,0.4810887
2596,1,1,3,0.37015456
2597,0,0,0,0.5160072
2598,0,0,0,0.38740313
2599,0,0,0,0.51651
2600,0,0,0,0.47346303
2601,0,0,0,0.4726736
2602,0,0,0,0.42207584
2603,1,1,3,0.46461904
2604,0,0,0,0.44341177
2605,0,0,0,0.5262512
2606,1,1,3,0.43992683
2607,0,0,0,0.3946245
2608,0,0,0,0.4720648
2609,0,0,0,0.34805113
2610,1,1,3,0.4719885
2611,1,1,3,0.42276117
2612,0,0,0,0.48174915
2613,0,0,0,0.4577056
2614,0,0,0,0.44865954
2615,0,0,0,0.46854645
2616,0,0,0,0.5007788
2617,0,0,0,0.42712605
2618,0,0,0,0.41999054
2619,0,0,0,0.44251606
2620,1,1,3,0.47965226
2621,1,1,3,0.3974207
2622,0,0,0,0.50772375
2623,0,0,0,0.38192958
2624,0,0,0,0.5202116
2625,0,0,0,0.46645015
2626,0,0,0,0.38774902
2627,1,1,3,0.43534866
2628,1,1,3,0.46339574
2629,0,0,0,0.4466574
2630,1,1,3,0.3842286
2631,0,0,0,0.43496895
2632,0,0,1,0.3752653
2633,0,0,0,0.48972523
2634,0,0,0,0.49156973
2635,0,0,0,0.4235404
2636,0,0,0,0.4083767
2637,0,0,0,0.3674525
2638,0,0,0,0.3947277
2639,0,0,0,0.50610745
2640,1,1,3,0.55683386
2641,0,0,0,0.41018456
2642,0,0,0,0.39015234
2643,0,0,0,0.35349476
2644,0,0,0,0.4145129
2645,1,1,2,0.45462465
2646,1,1,3,0.52247655
2647,0,0,1,0.45509857
2648,0,0,0,0.39844626
2649,0,0,0,0.42910355
2650,0,0,0,0.37635922
2651,0,0,0,0.3975609
2652,0,0,0,0.41113842
2653,0,0,0,0.48186702
2654,0,0,0,0.47905403
2655,0,0,0,0.47327334
2656,0,0,0,0.42211983
2657,0,0,0,0.41903234
2658,0,0,0,0.4696748
2659,0,0,1,0.49522927
2660,0,0,0,0.34212494
2661,0,0,0,0.5268877
2662,0,0,0,0.5830801
2663,0,0,0,0.44725716
2664,0,0,0,0.4588707
2665,0,0,0,0.45120335
2666,0,0,1,0.44393796
2667,0,0,0,0.41333976
2668,0,0,0,0.4282264
2669,0,0,0,0.42432785
2670,0,0,0,0.4931791
2671,0,0,0,0.525861
2672,0,0,0,0.36310226
2673,1,1,3,0.38213062
2674,1,1,3,0.41226733
2675,0,0,0,0.40405107
2676,0,0,0,0.42651835
2677,1,1,3,0.4276864
2678,0,0,0,0.48454428
2679,0,0,0,0.5516223
2680,1,1,3,0.5293482
2681,1,1,3,0.4694491
2682,0,0,0,0.49971992
2683,0,0,0,0.39464894
2684,1,1,3,0.5428987
2685,0,0,0,0.41575584
2686,1,1,3,0.5161704
2687,1,1,3,0.5348135
2688,0,0,0,0.36410686
2689,0,0,0,0.45685923
2690,0,0,0,0.3984083
2691,0,0,0,0.4707502
2692,1,1,3,0.46337816
2693,0,0,0,0.47891304
2694,0,0,0,0.39003417
2695,0,0,0,0.4499743
2696,0,0,0,0.5140104
2697,0,0,0,0.3419684
2698,1,1,2,0.4277818
2699,1,1,3,0.4057263
2700,0,0,0,0.41922948
2701,0,0,0,0.5270607
2702,0,0,0,0.45776474
2703,0,0,0,0.5286703
2704,0,0,0,0.46177864
2705,0,0,0,0.46787453
2706,0,0,0,0.47767577
2707,0,0,0,0.3716291
2708,0,0,0,0.43400034
2709,1,1,3,0.40192014
2710,1,1,3,0.44721144
2711,1,1,3,0.5312303
2712,0,0,0,0.5345602
2713,0,0,0,0.38616276
2714,0,0,0,0.43169963
2715,0,0,0,0.49696696
2716,1,1,2,0.37685427
2717,0,0,0,0.3821225
2718,1,1,3,0.38882458
2719,0,0,0,0.42830902
2720,0,0,0,0.44857883
2721,1,1,3,0.46102268
2722,0,0,0,0.35645273
2723,1,1,3,0.46864778
2724,0,0,0,0.40443212
2725,0,0,0,0.45274344
2726,0,0,0,0.48491615
2727,0,0,0,0.45501363
2728,1,1,2,0.44016004
2729,0,0,0,0.40725738
2730,1,1,3,0.47133005
2731,0,0,0,0.39366037
2732,0,0,0,0.41442683
2733,0,0,0,0.3906901
2734,1,1,3,0.41190213
2735,0,0,0,0.4654417
2736,1,1,3,0.366913
2737,0,0,0,0.5127219
2738,0,0,0,0.4672857
2739,0,0,0,0.37652805
2740,0,0,0,0.5101019
2741,0,0,0,0.47053063
2742,0,0,0,0.3978027
2743,1,1,3,0.37488607
2744,0,0,0,0.406731
2745,0,0,0,0.35914883
2746,0,0,0,0.40975776
2747,0,0,0,0.47895977
2748,1,1,3,0.33915272
2749,0,0,0,0.48294365
2750,0,0,0,0.4121669
2751,1,1,3,0.44823015
2752,0,0,0,0.46337542
2753,0,0,0,0.39151272
2754,0,0,0,0.38695255
2755,1,1,3,0.55307376
2756,0,0,0,0.46583813
2757,1,1,3,0.53470886
2758,1,1,3,0.4531867
2759,0,0,0,0.48911238
2760,0,0,0,0.43335313
2761,0,0,0,0.47981507
2762,0,0,0,0.5390388
2763,0,0,0,0.36670986
2764,0,0,0,0.44934762
2765,0,0,0,0.44307244
2766,1,1,3,0.4098699
2767,0,0,0,0.44607186
2768,0,0,0,0.4366333
2769,0,0,0,0.43852407
2770,0,0,0,0.34681016
2771,0,0,0,0.46612704
2772,0,0,0,0.40529594
2773,0,0,0,0.40838796
2774,0,0,0,0.49210206
2775,0,0,0,0.5225559
2776,0,0,0,0.47672528
2777,0,0,0,0.33713114
2778,0,0,0,0.41161907
2779,0,0,0,0.48725906
2780,1,1,3,0.41560924
2781,0,0,0,0.35049796
2782,0,0,0,0.4326277
2783,1,1,3,0.5182676
2784,0,0,0,0.38733736
2785,0,0,0,0.445158
2786,0,0,0,0.49972576
2787,0,0,0,0.44478303
2788,1,1,3,0.51753056
2789,1,1,3,0.44577518
2790,0,0,0,0.45517927
2791,0,0,0,0.36910322
2792,0,0,1,0.49258897
2793,1,1,3,0.48606795
2794,0,0,0,0.44719452
2795,0,0,0,0.4965063
2796,0,0,0,0.4727682
2797,1,1,3,0.43546766
2798,0,0,0,0.45502824
2799,0,0,0,0.34477255
2800,0,0,0,0.45608962
2801,0,0,0,0.40335113
2802,0,0,0,0.44733432
2803,0,0,0,0.42386702
2804,1,1,3,0.35378048
2805,1,1,3,0.35848615
2806,0,0,0,0.35002482
2807,0,0,0,0.4644799
2808,0,0,1,0.45131323
2809,0,0,0,0.4602703
2810,1,1,3,0.4675675
2811,0,0,0,0.37829292
2812,0,0,0,0.44009757
2813,0,0,0,0.49197072
2814,0,0,0,0.50364184
2815,0,0,0,0.33535272
2816,0,0,0,0.4446377
2817,0,0,0,0.42032394
2818,1,1,3,0.49586287
2819,0,0,0,0.37519175
2820,0,0,1,0.3779836
2821,0,0,0,0.397803
2822,0,0,0,0.48746347
2823,0,0,0,0.40215766
2824,0,0,0,0.437639
2825,0,0,0,0.45613146
2826,0,0,0,0.45552206
2827,0,0,0,0.5233263
2828,0,0,0,0.2958501
2829,0,0,0,0.4639501
2830,0,0,0,0.47042215
2831,0,0,0,0.36667
2832,0,0,0,0.37544626
2833,1,1,3,0.4326492
2834,0,0,0,0.4669458
2835,0,0,1,0.5087629
2836,1,1,3,0.39630532
2837,1,1,3,0.40273333
2838,0,0,0,0.4579963
2839,0,0,0,0.46755219
2840,0,0,0,0.41089562
2841,0,0,0,0.46615997
2842,0,0,0,0.37930045
2843,0,0,0,0.40697807
2844,0,0,1,0.41494948
2845,1,1,3,0.53440094
2846,0,0,0,0.35911396
2847,0,0,0,0.3785727
2848,0,0,0,0.37804896
2849,1,1,3,0.37832043
2850,0,0,0,0.47302788
2851,0,0,0,0.38170823
2852,0,0,1,0.40631083
2853,1,1,3,0.42157024
2854,0,0,0,0.475044
2855,0,0,0,0.40463006
2856,0,0,0,0.40947625
2857,0,0,0,0.5610914
2858,0,0,0,0.35803652
2859,0,0,0,0.4720138
2860,1,1,3,0.48689577
2861,0,0,0,0.41295642
2862,0,0,0,0.4252814
2863,0,0,0,0.3823399
2864,0,0,0,0.40266877
2865,0,0,0,0.39349335
2866,1,1,2,0.42322284
